id,class
2498, 1
2499, 0
2500, 1
2501, 0
2502, 0
2503, 0
2504, 0
2505, 0
2506, 1
2507, 1
2508, 1
2509, 0
2510, 0
2511, 0
2512, 0
2513, 1
2514, 0
2515, 0
2516, 1
2517, 1
2518, 0
2519, 0
2520, 1
2521, 1
2522, 1
2523, 1
2524, 0
2525, 0
2526, 0
2527, 1
2528, 0
2529, 0
2530, 0
2531, 0
2532, 0
2533, 0
2534, 1
2535, 1
2536, 1
2537, 0
2538, 1
2539, 1
2540, 0
2541, 1
2542, 1
2543, 0
2544, 1
2545, 1
2546, 0
2547, 0
2548, 0
2549, 0
2550, 1
2551, 0
2552, 0
2553, 0
2554, 1
2555, 1
2556, 0
2557, 1
2558, 1
2559, 1
2560, 0
2561, 0
2562, 0
2563, 0
2564, 0
2565, 1
2566, 0
2567, 0
2568, 1
2569, 0
2570, 1
2571, 0
2572, 1
2573, 0
2574, 0
2575, 0
2576, 0
2577, 1
2578, 1
2579, 0
2580, 0
2581, 0
2582, 0
2583, 1
2584, 0
2585, 0
2586, 0
2587, 0
2588, 1
2589, 0
2590, 1
2591, 1
2592, 0
2593, 0
2594, 0
2595, 0
2596, 1
2597, 0
2598, 0
2599, 0
2600, 0
2601, 1
2602, 1
2603, 0
2604, 1
2605, 1
2606, 0
2607, 1
2608, 0
2609, 0
2610, 0
2611, 0
2612, 1
2613, 0
2614, 1
2615, 0
2616, 1
2617, 1
2618, 0
2619, 0
2620, 1
2621, 0
2622, 0
2623, 1
2624, 0
2625, 1
2626, 0
2627, 0
2628, 1
2629, 0
2630, 1
2631, 0
2632, 1
2633, 0
2634, 0
2635, 1
2636, 1
2637, 1
2638, 0
2639, 0
2640, 0
2641, 1
2642, 0
2643, 0
2644, 1
2645, 0
2646, 0
2647, 1
2648, 0
2649, 0
2650, 0
2651, 0
2652, 1
2653, 0
2654, 1
2655, 1
2656, 0
2657, 0
2658, 1
2659, 1
2660, 1
2661, 1
2662, 1
2663, 0
2664, 1
2665, 0
2666, 1
2667, 0
2668, 0
2669, 1
2670, 1
2671, 1
2672, 0
2673, 0
2674, 0
2675, 1
2676, 0
2677, 0
2678, 1
2679, 1
2680, 0
2681, 0
2682, 1
2683, 0
2684, 1
2685, 0
2686, 0
2687, 0
2688, 0
2689, 0
2690, 0
2691, 0
2692, 0
2693, 0
2694, 0
2695, 0
2696, 0
2697, 1
2698, 0
2699, 0
2700, 0
2701, 0
2702, 0
2703, 0
2704, 1
2705, 0
2706, 0
2707, 1
2708, 0
2709, 0
2710, 0
2711, 0
2712, 1
2713, 1
2714, 1
2715, 1
2716, 0
2717, 0
2718, 1
2719, 1
2720, 1
2721, 0
2722, 0
2723, 1
2724, 1
2725, 0
2726, 0
2727, 0
2728, 0
2729, 0
2730, 0
2731, 0
2732, 1
2733, 1
2734, 0
2735, 0
2736, 1
2737, 1
2738, 0
2739, 0
2740, 0
2741, 0
2742, 0
2743, 0
2744, 0
2745, 1
2746, 1
2747, 1
2748, 1
2749, 1
2750, 0
2751, 0
2752, 1
2753, 0
2754, 0
2755, 0
2756, 0
2757, 1
2758, 1
2759, 0
2760, 0
2761, 0
2762, 0
2763, 1
2764, 0
2765, 0
2766, 0
2767, 1
2768, 1
2769, 0
2770, 1
2771, 1
2772, 1
2773, 0
2774, 0
2775, 0
2776, 0
2777, 0
2778, 1
2779, 1
2780, 1
2781, 0
2782, 1
2783, 0
2784, 0
2785, 0
2786, 0
2787, 0
2788, 0
2789, 0
2790, 1
2791, 1
2792, 0
2793, 0
2794, 1
2795, 0
2796, 1
2797, 1
2798, 0
2799, 0
2800, 0
2801, 0
2802, 1
2803, 0
2804, 1
2805, 0
2806, 1
2807, 1
2808, 0
2809, 1
2810, 0
2811, 0
2812, 0
2813, 0
2814, 0
2815, 0
2816, 1
2817, 0
2818, 0
2819, 0
2820, 0
2821, 0
2822, 1
2823, 0
2824, 0
2825, 1
2826, 0
2827, 0
2828, 0
2829, 0
2830, 0
2831, 1
2832, 0
2833, 0
2834, 0
2835, 1
2836, 0
2837, 1
2838, 0
2839, 1
2840, 0
2841, 1
2842, 1
2843, 0
2844, 0
2845, 0
2846, 0
2847, 0
2848, 1
2849, 1
2850, 0
2851, 0
2852, 0
2853, 0
2854, 0
2855, 0
2856, 1
2857, 1
2858, 0
2859, 0
2860, 0
2861, 1
2862, 1
2863, 1
2864, 1
2865, 1
2866, 0
2867, 0
2868, 0
2869, 0
2870, 0
2871, 1
2872, 0
2873, 0
2874, 0
2875, 0
2876, 0
2877, 0
2878, 1
2879, 0
2880, 1
2881, 1
2882, 1
2883, 0
2884, 1
2885, 1
2886, 1
2887, 1
2888, 1
2889, 1
2890, 0
2891, 0
2892, 0
2893, 0
2894, 1
2895, 1
2896, 0
2897, 1
2898, 1
2899, 0
2900, 0
2901, 0
2902, 0
2903, 1
2904, 1
2905, 1
2906, 0
2907, 1
2908, 1
2909, 1
2910, 0
2911, 1
2912, 0
2913, 0
2914, 0
2915, 0
2916, 1
2917, 1
2918, 1
2919, 0
2920, 1
2921, 0
2922, 1
2923, 0
2924, 0
2925, 1
2926, 0
2927, 0
2928, 1
2929, 0
2930, 0
2931, 0
2932, 1
2933, 0
2934, 0
2935, 0
2936, 1
2937, 1
2938, 1
2939, 1
2940, 0
2941, 0
2942, 1
2943, 0
2944, 0
2945, 1
2946, 1
2947, 0
2948, 0
2949, 1
2950, 0
2951, 0
2952, 1
2953, 1
2954, 0
2955, 1
2956, 1
2957, 0
2958, 0
2959, 1
2960, 0
2961, 1
2962, 1
2963, 0
2964, 1
2965, 1
2966, 1
2967, 0
2968, 0
2969, 0
2970, 1
2971, 1
2972, 0
2973, 0
2974, 0
2975, 0
2976, 0
2977, 0
2978, 0
2979, 1
2980, 0
2981, 1
2982, 0
2983, 1
2984, 1
2985, 0
2986, 1
2987, 1
2988, 1
2989, 1
2990, 0
2991, 0
2992, 0
2993, 1
2994, 1
2995, 0
2996, 0
2997, 1
2998, 0
2999, 0
3000, 0
3001, 0
3002, 1
3003, 1
3004, 0
3005, 1
3006, 0
3007, 0
3008, 0
3009, 0
3010, 1
3011, 1
3012, 1
3013, 1
3014, 1
3015, 0
3016, 0
3017, 1
3018, 0
3019, 1
3020, 0
3021, 0
3022, 1
3023, 0
3024, 1
3025, 0
3026, 1
3027, 0
3028, 1
3029, 1
3030, 0
3031, 1
3032, 1
3033, 0
3034, 0
3035, 1
3036, 0
3037, 0
3038, 1
3039, 0
3040, 1
3041, 1
3042, 0
3043, 0
3044, 0
3045, 0
3046, 1
3047, 0
3048, 0
3049, 0
3050, 0
3051, 1
3052, 0
3053, 0
3054, 0
3055, 1
3056, 1
3057, 1
3058, 1
3059, 1
3060, 0
3061, 0
3062, 0
3063, 0
3064, 0
3065, 1
3066, 1
3067, 0
3068, 0
3069, 0
3070, 0
3071, 0
3072, 0
3073, 0
3074, 1
3075, 1
3076, 0
3077, 0
3078, 0
3079, 0
3080, 0
3081, 0
3082, 0
3083, 0
3084, 1
3085, 1
3086, 0
3087, 0
3088, 1
3089, 0
3090, 1
3091, 0
3092, 1
3093, 1
3094, 1
3095, 1
3096, 1
3097, 0
3098, 0
3099, 0
3100, 1
3101, 1
3102, 0
3103, 0
3104, 0
3105, 0
3106, 1
3107, 0
3108, 1
3109, 1
3110, 0
3111, 0
3112, 0
3113, 1
3114, 0
3115, 0
3116, 0
3117, 0
3118, 0
3119, 0
3120, 1
3121, 0
3122, 0
3123, 0
3124, 0
3125, 1
3126, 0
3127, 0
3128, 1
3129, 1
3130, 0
3131, 0
3132, 0
3133, 0
3134, 0
3135, 1
3136, 0
3137, 0
3138, 0
3139, 0
3140, 0
3141, 0
3142, 1
3143, 0
3144, 1
3145, 0
3146, 1
3147, 0
3148, 1
3149, 0
3150, 0
3151, 0
3152, 0
3153, 0
3154, 1
3155, 1
3156, 0
3157, 0
3158, 0
3159, 1
3160, 0
3161, 0
3162, 1
3163, 1
3164, 0
3165, 0
3166, 0
3167, 0
3168, 1
3169, 1
3170, 0
3171, 1
3172, 0
3173, 0
3174, 1
3175, 0
3176, 0
3177, 0
3178, 0
3179, 0
3180, 0
3181, 0
3182, 0
3183, 0
3184, 0
3185, 1
3186, 1
3187, 1
3188, 0
3189, 0
3190, 0
3191, 1
3192, 0
3193, 0
3194, 0
3195, 0
3196, 1
3197, 0
3198, 0
3199, 1
3200, 0
3201, 0
3202, 0
3203, 0
3204, 1
3205, 0
3206, 1
3207, 1
3208, 0
3209, 1
3210, 0
3211, 0
3212, 1
3213, 0
3214, 0
3215, 0
3216, 0
3217, 0
3218, 0
3219, 0
3220, 0
3221, 0
3222, 1
3223, 0
3224, 1
3225, 0
3226, 1
3227, 0
3228, 0
3229, 1
3230, 0
3231, 0
3232, 0
3233, 0
3234, 0
3235, 0
3236, 1
3237, 0
3238, 1
3239, 0
3240, 1
3241, 1
3242, 0
3243, 0
3244, 0
3245, 0
3246, 0
3247, 1
3248, 0
3249, 1
3250, 0
3251, 0
3252, 1
3253, 1
3254, 0
3255, 0
3256, 1
3257, 1
3258, 0
3259, 1
3260, 0
3261, 0
3262, 0
3263, 0
3264, 0
3265, 1
3266, 0
3267, 0
3268, 0
3269, 1
3270, 0
3271, 0
3272, 0
3273, 0
3274, 0
3275, 0
3276, 0
3277, 0
3278, 0
3279, 0
3280, 0
3281, 0
3282, 0
3283, 0
3284, 1
3285, 0
3286, 0
3287, 1
3288, 0
3289, 0
3290, 0
3291, 1
3292, 1
3293, 0
3294, 0
3295, 0
3296, 1
3297, 1
3298, 1
3299, 0
3300, 1
3301, 0
3302, 0
3303, 1
3304, 1
3305, 1
3306, 0
3307, 0
3308, 1
3309, 0
3310, 0
3311, 1
3312, 0
3313, 1
3314, 0
3315, 0
3316, 1
3317, 1
3318, 0
3319, 1
3320, 1
3321, 0
3322, 0
3323, 0
3324, 0
3325, 1
3326, 0
3327, 0
3328, 1
3329, 0
3330, 1
3331, 0
3332, 1
3333, 1
3334, 1
3335, 0
3336, 1
3337, 0
3338, 0
3339, 0
3340, 0
3341, 0
3342, 1
3343, 0
3344, 1
3345, 0
3346, 1
3347, 1
3348, 0
3349, 0
3350, 1
3351, 0
3352, 0
3353, 0
3354, 1
3355, 0
3356, 0
3357, 0
3358, 0
3359, 0
3360, 0
3361, 0
3362, 1
3363, 1
3364, 0
3365, 1
3366, 1
3367, 0
3368, 0
3369, 1
3370, 0
3371, 1
3372, 0
3373, 0
3374, 1
3375, 0
3376, 0
3377, 0
3378, 0
3379, 0
3380, 1
3381, 1
3382, 1
3383, 0
3384, 0
3385, 1
3386, 1
3387, 1
3388, 1
3389, 0
3390, 0
3391, 1
3392, 1
3393, 0
3394, 1
3395, 1
3396, 1
3397, 1
3398, 0
3399, 0
3400, 1
3401, 0
3402, 0
3403, 0
3404, 1
3405, 0
3406, 0
3407, 0
3408, 1
3409, 0
3410, 0
3411, 1
3412, 0
3413, 0
3414, 1
3415, 1
3416, 1
3417, 0
3418, 0
3419, 1
3420, 0
3421, 1
3422, 0
3423, 0
3424, 1
3425, 0
3426, 1
3427, 0
3428, 0
3429, 0
3430, 0
3431, 1
3432, 1
3433, 0
3434, 0
3435, 1
3436, 0
3437, 0
3438, 0
3439, 0
3440, 0
3441, 1
3442, 0
3443, 1
3444, 1
3445, 0
3446, 1
3447, 0
3448, 0
3449, 1
3450, 1
3451, 0
3452, 1
3453, 0
3454, 0
3455, 0
3456, 0
3457, 1
3458, 1
3459, 0
3460, 0
3461, 0
3462, 1
3463, 1
3464, 0
3465, 1
3466, 0
3467, 0
3468, 0
3469, 0
3470, 0
3471, 1
3472, 0
3473, 1
3474, 1
3475, 0
3476, 0
3477, 0
3478, 1
3479, 1
3480, 0
3481, 1
3482, 1
3483, 1
3484, 0
3485, 1
3486, 1
3487, 0
3488, 0
3489, 0
3490, 0
3491, 0
3492, 0
3493, 0
3494, 0
3495, 1
3496, 0
3497, 1
3498, 0
3499, 0
3500, 0
3501, 0
3502, 0
3503, 0
3504, 0
3505, 0
3506, 0
3507, 1
3508, 0
3509, 0
3510, 1
3511, 1
3512, 0
3513, 0
3514, 0
3515, 1
3516, 1
3517, 0
3518, 1
3519, 0
3520, 0
3521, 1
3522, 1
3523, 1
3524, 0
3525, 0
3526, 0
3527, 0
3528, 0
3529, 1
3530, 0
3531, 0
3532, 0
3533, 0
3534, 0
3535, 0
3536, 0
3537, 0
3538, 1
3539, 1
3540, 0
3541, 1
3542, 0
3543, 0
3544, 0
3545, 1
3546, 0
3547, 1
3548, 1
3549, 1
3550, 0
3551, 0
3552, 0
3553, 0
3554, 0
3555, 1
3556, 0
3557, 1
3558, 0
3559, 1
3560, 0
3561, 0
3562, 0
3563, 1
3564, 0
3565, 1
3566, 0
3567, 0
3568, 0
3569, 1
3570, 0
3571, 1
3572, 1
3573, 1
3574, 0
3575, 0
3576, 0
3577, 0
3578, 0
3579, 0
3580, 0
3581, 0
3582, 1
3583, 0
3584, 0
3585, 0
3586, 0
3587, 1
3588, 0
3589, 0
3590, 0
3591, 1
3592, 1
3593, 0
3594, 1
3595, 1
3596, 1
3597, 0
3598, 0
3599, 1
3600, 0
3601, 0
3602, 1
3603, 1
3604, 1
3605, 0
3606, 0
3607, 1
3608, 0
3609, 0
3610, 0
3611, 0
3612, 0
3613, 0
3614, 1
3615, 0
3616, 1
3617, 0
3618, 1
3619, 0
3620, 0
3621, 0
3622, 0
3623, 0
3624, 1
3625, 0
3626, 1
3627, 0
3628, 0
3629, 0
3630, 0
3631, 0
3632, 1
3633, 0
3634, 0
3635, 0
3636, 1
3637, 0
3638, 0
3639, 0
3640, 1
3641, 1
3642, 1
3643, 1
3644, 1
3645, 0
3646, 0
3647, 0
3648, 0
3649, 1
3650, 0
3651, 1
3652, 0
3653, 0
3654, 0
3655, 0
3656, 1
3657, 0
3658, 0
3659, 0
3660, 0
3661, 1
3662, 1
3663, 0
3664, 0
3665, 0
3666, 1
3667, 1
3668, 0
3669, 1
3670, 0
3671, 1
3672, 0
3673, 0
3674, 0
3675, 1
3676, 0
3677, 1
3678, 0
3679, 1
3680, 0
3681, 1
3682, 1
3683, 0
3684, 1
3685, 1
3686, 0
3687, 1
3688, 1
3689, 0
3690, 0
3691, 0
3692, 0
3693, 0
3694, 0
3695, 0
3696, 0
3697, 0
3698, 0
3699, 1
3700, 1
3701, 0
3702, 0
3703, 1
3704, 1
3705, 0
3706, 0
3707, 0
3708, 1
3709, 0
3710, 0
3711, 1
3712, 1
3713, 1
3714, 1
3715, 1
3716, 0
3717, 0
3718, 1
3719, 0
3720, 0
3721, 0
3722, 0
3723, 1
3724, 0
3725, 0
3726, 1
3727, 0
3728, 0
3729, 1
3730, 0
3731, 1
3732, 0
3733, 0
3734, 0
3735, 1
3736, 0
3737, 0
3738, 1
3739, 0
3740, 1
3741, 1
3742, 0
3743, 1
3744, 0
3745, 1
3746, 1
3747, 1
3748, 0
3749, 0
3750, 1
3751, 1
3752, 1
3753, 0
3754, 0
3755, 0
3756, 0
3757, 0
3758, 1
3759, 1
3760, 1
3761, 0
3762, 0
3763, 0
3764, 1
3765, 0
3766, 1
3767, 0
3768, 1
3769, 0
3770, 0
3771, 0
3772, 1
3773, 0
3774, 1
3775, 0
3776, 0
3777, 0
3778, 1
3779, 1
3780, 0
3781, 0
3782, 1
3783, 0
3784, 0
3785, 1
3786, 1
3787, 0
3788, 1
3789, 1
3790, 0
3791, 0
3792, 0
3793, 0
3794, 1
3795, 1
3796, 0
3797, 0
3798, 0
3799, 0
3800, 1
3801, 0
3802, 1
3803, 0
3804, 0
3805, 1
3806, 0
3807, 0
3808, 0
3809, 0
3810, 0
3811, 0
3812, 0
3813, 1
3814, 1
3815, 0
3816, 0
3817, 1
3818, 1
3819, 0
3820, 0
3821, 0
3822, 0
3823, 0
3824, 0
3825, 0
3826, 1
3827, 0
3828, 0
3829, 0
3830, 1
3831, 0
3832, 0
3833, 0
3834, 0
3835, 1
3836, 0
3837, 0
3838, 1
3839, 0
3840, 1
3841, 0
3842, 0
3843, 0
3844, 0
3845, 0
3846, 0
3847, 1
3848, 1
3849, 1
3850, 1
3851, 1
3852, 1
3853, 0
3854, 1
3855, 1
3856, 0
3857, 0
3858, 0
3859, 0
3860, 0
3861, 0
3862, 1
3863, 0
3864, 0
3865, 0
3866, 1
3867, 0
3868, 1
3869, 1
3870, 0
3871, 0
3872, 1
3873, 0
3874, 0
3875, 1
3876, 0
3877, 0
3878, 1
3879, 0
3880, 0
3881, 0
3882, 0
3883, 0
3884, 0
3885, 0
3886, 1
3887, 0
3888, 0
3889, 0
3890, 0
3891, 0
3892, 1
3893, 0
3894, 1
3895, 1
3896, 0
3897, 0
3898, 0
3899, 1
3900, 0
3901, 0
3902, 0
3903, 1
3904, 1
3905, 1
3906, 0
3907, 0
3908, 1
3909, 0
3910, 0
3911, 0
3912, 0
3913, 0
3914, 0
3915, 0
3916, 0
3917, 1
3918, 1
3919, 0
3920, 0
3921, 0
3922, 0
3923, 1
3924, 1
3925, 0
3926, 0
3927, 0
3928, 0
3929, 0
3930, 1
3931, 0
3932, 1
3933, 0
3934, 1
3935, 0
3936, 0
3937, 1
3938, 0
3939, 1
3940, 1
3941, 0
3942, 1
3943, 0
3944, 0
3945, 0
3946, 1
3947, 1
3948, 1
3949, 0
3950, 0
3951, 1
3952, 1
3953, 0
3954, 0
3955, 0
3956, 1
3957, 0
3958, 0
3959, 1
3960, 1
3961, 1
3962, 0
3963, 0
3964, 0
3965, 0
3966, 0
3967, 1
3968, 0
3969, 0
3970, 0
3971, 0
3972, 1
3973, 1
3974, 0
3975, 0
3976, 0
3977, 0
3978, 0
3979, 0
3980, 0
3981, 0
3982, 0
3983, 0
3984, 0
3985, 0
3986, 0
3987, 0
3988, 0
3989, 1
3990, 0
3991, 0
3992, 0
3993, 0
3994, 1
3995, 0
3996, 0
3997, 0
3998, 1
3999, 0
